dog_id	vendor_name	category_name	date_expense	amount_expense
159	Dr Wilson	Shelter supplies	2025-01-25	138.23
159	Pet Group Inc	Shelter supplies	2025-01-11	60.41
160	Unleashed by Petco	Shelter supplies	2025-01-03	52.90
162	Dr Arnold	Shelter supplies	2025-01-21	284.81
162	Dr Hudson	Shelter supplies	2025-01-26	25.42
162	Dr Towers	Shelter supplies	2025-01-21	12.06
162	Petco	Shelter supplies	2025-01-12	4.21
163	Pet Kingdom	Shelter supplies	2025-01-09	22.67
164	Dr Smith	Shelter supplies	2025-01-07	194.96
165	Arrieros Pet Shop	Shelter supplies	2025-01-13	29.99
165	Decker's Dog and Cat	Shelter supplies	2025-01-10	24.97
166	Dr Brown	Shelter supplies	2025-01-14	120.72
166	Dr Rozenman	Shelter supplies	2025-01-14	44.36
166	Kahoots Pet	Shelter supplies	2025-01-13	0.35
170	Decker's Dog and Cat	Shelter supplies	2025-01-25	14.58
170	Dr Arnold	Shelter supplies	2025-01-22	255.47
171	Unleashed by Petco	Shelter supplies	2025-01-20	14.65
173	Arrieros Pet Shop	Shelter supplies	2025-01-29	44.81
174	Decker's Dog and Cat	Shelter supplies	2025-02-07	6.09
174	Dr Rozenman	Shelter supplies	2025-02-07	20.03
174	Dr Towers	Shelter supplies	2025-02-07	156.22
174	TagWorks	Shelter supplies	2025-02-03	62.34
174	Unleashed by Petco	Shelter supplies	2025-02-18	8.09
175	Dr Towers	Shelter supplies	2025-02-03	121.14
177	Kahoots Pet	Shelter supplies	2025-02-04	16.28
182	Dr Wilson	Shelter supplies	2025-02-12	23.07
182	Pet Kingdom	Shelter supplies	2025-02-18	6.56
183	Arrieros Pet Shop	Shelter supplies	2025-02-14	42.07
183	Dr Hudson	Shelter supplies	2025-02-26	235.68
183	Dr Jones	Shelter supplies	2025-02-24	135.27
183	Dr Rozenman	Shelter supplies	2025-02-14	270.81
183	Kahoots Pet	Shelter supplies	2025-02-16	2.99
183	Petco	Shelter supplies	2025-02-16	22.93
183	Petco	Shelter supplies	2025-02-21	3.29
184	Arrieros Pet Shop	Shelter supplies	2025-03-01	16.24
184	Dr Hudson	Shelter supplies	2025-02-25	57.12
184	Pawerica Pet Store	Shelter supplies	2025-02-17	51.99
184	Pet Kingdom	Shelter supplies	2025-02-28	32.55
186	Arrieros Pet Shop	Shelter supplies	2025-02-19	5.70
186	Dr Hudson	Shelter supplies	2025-02-19	25.89
186	Dr Jones	Shelter supplies	2025-02-18	273.39
187	Canine Learning Centers	Shelter supplies	2025-02-18	68.82
187	Dr Brown	Shelter supplies	2025-02-25	56.28
187	Dr Hudson	Shelter supplies	2025-02-19	61.31
187	Dr Smith	Shelter supplies	2025-02-24	136.98
188	Dr Arnold	Shelter supplies	2025-02-25	164.17
188	Dr Hudson	Shelter supplies	2025-02-23	264.00
188	Dr Smith	Shelter supplies	2025-02-25	253.45
188	Dr Wilson	Shelter supplies	2025-02-23	143.76
189	Dr Brown	Shelter supplies	2025-02-26	51.69
6	Dr Jones	Transportation	2023-10-25	192.47
6	Dr Jones	Transportation	2023-11-28	185.53
6	Dr Rozenman	Transportation	2023-12-14	47.47
6	TagWorks	Transportation	2023-12-20	22.29
9	Dr Wilson	Transportation	2024-01-27	298.15
10	Dr Arnold	Transportation	2023-11-13	186.10
10	Dr Towers	Transportation	2023-11-13	254.92
21	Arrieros Pet Shop	Transportation	2023-12-15	27.15
21	Dr Brown	Transportation	2023-12-23	208.53
21	Dr Towers	Transportation	2023-12-29	86.46
21	Pawerica Pet Store	Transportation	2024-01-30	5.16
21	Pet Kingdom	Transportation	2023-12-29	16.38
23	Dr Jones	Transportation	2024-02-14	89.09
23	Dr Rozenman	Transportation	2024-01-25	200.74
23	Dr Rozenman	Transportation	2024-02-05	170.09
23	Dr Towers	Transportation	2023-12-21	17.56
25	Dr Arnold	Transportation	2024-01-28	201.51
25	Pet Kingdom	Transportation	2024-01-10	52.46
35	Dr Brown	Transportation	2024-02-01	292.52
37	Canine Learning Centers	Transportation	2024-01-18	33.70
38	Decker's Dog and Cat	Transportation	2024-01-21	13.12
40	Dr Hudson	Transportation	2024-02-01	89.92
41	Dr Arnold	Transportation	2024-02-28	204.73
41	Pawerica Pet Store	Transportation	2024-01-29	50.91
41	Pawerica Pet Store	Transportation	2024-02-28	17.55
41	Petco	Transportation	2024-01-29	8.98
45	Canine Learning Centers	Transportation	2024-03-10	18.58
45	Dr Towers	Transportation	2024-05-07	202.99
46	Arrieros Pet Shop	Transportation	2024-02-10	5.43
51	Arrieros Pet Shop	Transportation	2024-02-21	60.48
51	Dr Arnold	Transportation	2024-03-27	263.03
51	Dr Wilson	Transportation	2024-03-27	22.10
51	TagWorks	Transportation	2024-02-21	67.06
51	Unleashed by Petco	Transportation	2024-03-18	51.40
52	Kahoots Pet	Transportation	2024-02-25	20.88
53	Canine Learning Centers	Transportation	2024-02-27	25.79
54	Petco	Transportation	2024-03-12	15.26
56	Dr Brown	Transportation	2024-03-13	255.69
56	Dr Rozenman	Transportation	2024-03-13	16.67
57	Dr Rozenman	Transportation	2024-03-13	192.38
57	Pet Kingdom	Transportation	2024-03-04	46.51
58	Dr Arnold	Transportation	2024-04-15	161.60
58	Pet Kingdom	Transportation	2024-04-25	21.43
59	Kahoots Pet	Transportation	2024-04-05	21.40
63	Pet Group Inc	Transportation	2024-03-22	9.01
65	Dr Jones	Transportation	2024-04-08	275.54
67	Dr Smith	Transportation	2024-04-14	42.11
70	Decker's Dog and Cat	Transportation	2024-04-27	14.80
74	Canine Learning Centers	Transportation	2024-05-02	10.64
74	Kahoots Pet	Transportation	2024-05-02	28.56
79	Dr Hudson	Transportation	2024-05-17	203.17
80	Dr Smith	Transportation	2024-07-15	130.13
80	Pet Kingdom	Transportation	2024-06-02	20.25
81	Dr Brown	Transportation	2024-05-23	190.60
81	Dr Brown	Transportation	2024-07-17	195.61
81	Dr Smith	Transportation	2024-06-11	95.05
86	Dr Wilson	Transportation	2024-06-06	193.47
90	Canine Learning Centers	Transportation	2024-06-21	15.38
90	Decker's Dog and Cat	Transportation	2024-06-21	9.99
90	Unleashed by Petco	Transportation	2024-06-21	16.99
91	Decker's Dog and Cat	Transportation	2024-06-16	72.45
91	Dr Rozenman	Transportation	2024-06-19	177.96
91	Kahoots Pet	Transportation	2024-06-16	12.03
92	Arrieros Pet Shop	Transportation	2024-06-17	24.17
92	Dr Wilson	Transportation	2024-07-18	119.41
92	Pawerica Pet Store	Transportation	2024-07-18	14.15
93	Dr Jones	Transportation	2024-06-24	80.91
93	Unleashed by Petco	Transportation	2024-06-30	17.35
95	Dr Brown	Transportation	2024-07-20	217.14
95	Dr Jones	Transportation	2024-07-04	156.60
95	Dr Smith	Transportation	2024-08-06	137.78
95	Dr Towers	Transportation	2024-07-15	251.58
95	Pet Kingdom	Transportation	2024-07-04	29.13
97	Pet Kingdom	Transportation	2024-07-04	7.59
98	TagWorks	Transportation	2024-07-07	24.69
99	Pet Group Inc	Transportation	2024-07-24	10.06
99	Unleashed by Petco	Transportation	2024-07-24	0.78
100	Canine Learning Centers	Transportation	2024-07-22	1.79
100	Canine Learning Centers	Transportation	2024-07-29	5.30
100	Decker's Dog and Cat	Transportation	2024-07-29	19.47
100	Dr Wilson	Transportation	2024-07-18	179.99
101	Petco	Transportation	2024-07-18	46.21
104	Arrieros Pet Shop	Transportation	2024-08-01	7.53
104	Dr Wilson	Transportation	2024-09-08	34.54
104	Petco	Transportation	2024-09-07	6.98
106	Canine Learning Centers	Transportation	2024-08-25	47.13
106	Canine Learning Centers	Transportation	2024-11-27	59.89
106	Dr Brown	Transportation	2024-08-27	213.23
106	Dr Brown	Transportation	2024-09-20	62.13
106	Dr Rozenman	Transportation	2024-12-30	157.24
106	Dr Wilson	Transportation	2024-08-31	110.28
106	Pawerica Pet Store	Transportation	2024-08-09	46.96
106	Pawerica Pet Store	Transportation	2024-12-27	14.36
106	Petco	Transportation	2024-12-01	25.09
106	TagWorks	Transportation	2024-10-27	63.31
106	Unleashed by Petco	Transportation	2024-12-01	67.27
111	Dr Smith	Transportation	2024-08-21	207.69
112	Dr Towers	Transportation	2024-08-09	178.57
112	Dr Wilson	Transportation	2024-08-07	150.28
112	Pet Kingdom	Transportation	2024-08-09	41.10
113	Dr Brown	Transportation	2024-08-22	275.27
113	Dr Rozenman	Transportation	2024-09-16	40.09
113	Kahoots Pet	Transportation	2024-08-14	18.66
113	Kahoots Pet	Transportation	2024-08-20	21.20
113	Pawerica Pet Store	Transportation	2024-09-19	14.99
113	Pet Group Inc	Transportation	2024-08-22	52.99
115	Decker's Dog and Cat	Transportation	2024-08-22	18.85
115	Dr Jones	Transportation	2024-09-02	167.99
116	Canine Learning Centers	Transportation	2024-09-04	9.82
116	Dr Hudson	Transportation	2024-08-17	170.73
116	Dr Hudson	Transportation	2024-09-06	50.74
116	Dr Rozenman	Transportation	2024-08-23	23.38
116	Pet Group Inc	Transportation	2024-09-06	15.38
116	Petco	Transportation	2024-09-06	66.86
117	Dr Jones	Transportation	2024-08-16	248.38
118	Dr Hudson	Transportation	2024-08-18	185.80
118	Dr Jones	Transportation	2024-08-18	176.90
118	Pet Group Inc	Transportation	2024-08-18	39.81
119	Dr Brown	Transportation	2024-08-17	16.78
121	Petco	Transportation	2024-08-27	63.82
122	Dr Hudson	Transportation	2024-09-16	171.94
122	Dr Towers	Transportation	2024-08-30	270.19
123	Decker's Dog and Cat	Transportation	2024-08-30	2.08
123	Dr Jones	Transportation	2024-08-29	72.39
123	TagWorks	Transportation	2024-08-30	7.25
124	Dr Hudson	Transportation	2024-10-11	27.22
124	Dr Wilson	Transportation	2024-11-01	222.84
124	Pet Group Inc	Transportation	2024-10-02	47.22
126	Dr Arnold	Transportation	2024-09-27	88.53
126	Dr Arnold	Transportation	2024-11-25	30.11
126	Dr Hudson	Transportation	2024-11-30	291.73
126	Dr Wilson	Transportation	2024-12-06	282.91
126	Pet Group Inc	Transportation	2024-09-12	18.58
130	Dr Towers	Transportation	2024-10-15	65.40
131	Decker's Dog and Cat	Transportation	2024-10-05	17.76
131	Dr Brown	Transportation	2024-11-04	57.15
131	Dr Rozenman	Transportation	2024-10-26	137.88
131	Dr Towers	Transportation	2024-10-12	45.83
132	Dr Arnold	Transportation	2024-11-14	187.31
132	Dr Wilson	Transportation	2024-11-14	236.90
132	Petco	Transportation	2024-10-11	48.81
134	Decker's Dog and Cat	Transportation	2024-10-15	30.80
134	Dr Towers	Transportation	2024-10-10	118.10
138	Petco	Transportation	2024-10-23	13.31
139	Dr Hudson	Transportation	2024-10-28	42.44
140	Dr Arnold	Transportation	2024-10-28	64.13
140	Dr Brown	Transportation	2024-12-12	193.28
140	Pawerica Pet Store	Transportation	2024-11-13	7.12
140	TagWorks	Transportation	2024-12-06	10.32
142	Dr Wilson	Transportation	2024-11-07	161.67
143	Dr Hudson	Transportation	2024-11-07	194.33
144	Pawerica Pet Store	Transportation	2024-11-17	20.11
144	Unleashed by Petco	Transportation	2024-11-16	24.26
147	Dr Arnold	Transportation	2024-12-05	94.81
147	Dr Wilson	Transportation	2024-12-11	145.08
147	Pawerica Pet Store	Transportation	2024-11-24	23.22
147	Unleashed by Petco	Transportation	2024-12-11	22.86
148	Arrieros Pet Shop	Transportation	2024-12-28	19.33
148	Canine Learning Centers	Transportation	2024-11-22	5.41
148	Canine Learning Centers	Transportation	2024-12-22	47.62
148	Dr Brown	Transportation	2024-12-22	286.28
148	Dr Brown	Transportation	2024-12-28	80.36
148	Dr Smith	Transportation	2024-12-31	271.84
148	Dr Smith	Transportation	2025-01-05	198.51
148	Dr Towers	Transportation	2024-12-06	260.21
148	Dr Wilson	Transportation	2024-11-22	206.33
148	Dr Wilson	Transportation	2024-12-22	187.12
148	Kahoots Pet	Transportation	2024-11-22	68.93
148	Petco	Transportation	2025-01-16	66.83
149	Kahoots Pet	Transportation	2024-11-25	9.40
149	Pet Kingdom	Transportation	2024-11-25	39.87
150	Decker's Dog and Cat	Transportation	2024-12-09	22.26
150	Dr Arnold	Transportation	2024-12-14	221.75
150	Pet Kingdom	Transportation	2024-12-20	18.98
150	Pet Kingdom	Transportation	2025-01-06	45.95
150	Petco	Transportation	2024-12-25	40.72
150	Unleashed by Petco	Transportation	2024-12-14	6.16
151	TagWorks	Transportation	2024-12-21	1.29
153	Dr Brown	Transportation	2024-12-21	122.31
153	Dr Jones	Transportation	2024-12-14	138.13
153	Pawerica Pet Store	Transportation	2024-12-14	6.76
154	Kahoots Pet	Transportation	2024-12-30	20.51
154	Kahoots Pet	Transportation	2025-01-06	53.88
154	Pet Kingdom	Transportation	2024-12-30	0.81
154	TagWorks	Transportation	2024-12-27	48.58
157	Unleashed by Petco	Transportation	2024-12-19	16.76
159	Canine Learning Centers	Transportation	2025-01-05	9.93
159	Dr Towers	Transportation	2025-01-11	171.57
159	Pawerica Pet Store	Transportation	2025-01-25	2.56
159	Pet Kingdom	Transportation	2025-02-03	57.90
159	Unleashed by Petco	Transportation	2025-01-05	64.74
160	Dr Wilson	Transportation	2025-01-05	289.53
162	Canine Learning Centers	Transportation	2025-01-30	24.08
162	Decker's Dog and Cat	Transportation	2025-01-16	45.60
162	Dr Brown	Transportation	2025-02-06	92.88
162	Dr Wilson	Transportation	2025-01-14	113.54
162	Kahoots Pet	Transportation	2025-02-02	0.46
163	Dr Hudson	Transportation	2025-01-09	131.68
163	Petco	Transportation	2025-01-12	17.00
164	Canine Learning Centers	Transportation	2025-01-19	20.26
164	Pet Kingdom	Transportation	2025-01-19	17.83
165	Dr Jones	Transportation	2025-01-10	120.33
165	TagWorks	Transportation	2025-01-13	18.81
167	Decker's Dog and Cat	Transportation	2025-01-15	20.70
167	Dr Smith	Transportation	2025-01-15	154.48
169	Kahoots Pet	Transportation	2025-01-17	10.22
173	Dr Towers	Transportation	2025-01-29	155.33
173	TagWorks	Transportation	2025-01-29	45.74
174	Decker's Dog and Cat	Transportation	2025-02-03	47.40
174	Dr Wilson	Transportation	2025-02-19	248.73
174	Pawerica Pet Store	Transportation	2025-02-11	7.37
174	Petco	Transportation	2025-02-07	18.72
174	Petco	Transportation	2025-02-09	12.53
177	Arrieros Pet Shop	Transportation	2025-02-07	10.03
178	Dr Smith	Transportation	2025-02-05	152.83
182	Dr Arnold	Transportation	2025-02-14	265.61
182	Kahoots Pet	Transportation	2025-02-14	1.00
182	Pawerica Pet Store	Transportation	2025-02-17	59.02
183	Arrieros Pet Shop	Transportation	2025-02-19	12.29
183	Dr Wilson	Transportation	2025-02-21	252.08
183	Dr Wilson	Transportation	2025-03-01	46.99
183	Pet Kingdom	Transportation	2025-02-14	52.32
183	Petco	Transportation	2025-02-13	2.26
184	Dr Hudson	Transportation	2025-02-22	266.29
184	Dr Hudson	Transportation	2025-02-28	116.15
187	Decker's Dog and Cat	Transportation	2025-02-24	21.71
188	Dr Rozenman	Transportation	2025-02-26	69.06
188	Pet Kingdom	Transportation	2025-02-21	34.91
189	Dr Wilson	Transportation	2025-02-26	123.30
189	Pet Kingdom	Transportation	2025-02-26	27.43
190	Petco	Transportation	2025-02-26	4.22
6	Arrieros Pet Shop	Treats and Toys	2023-12-31	24.35
6	Dr Arnold	Treats and Toys	2023-12-07	141.25
6	Kahoots Pet	Treats and Toys	2023-10-25	68.93
8	Decker's Dog and Cat	Treats and Toys	2023-11-07	20.95
14	Pet Group Inc	Treats and Toys	2023-11-22	14.75
17	Pawerica Pet Store	Treats and Toys	2023-12-04	72.31
20	Pawerica Pet Store	Treats and Toys	2023-12-12	36.77
21	Canine Learning Centers	Treats and Toys	2023-12-15	1.41
21	Pet Group Inc	Treats and Toys	2024-01-08	13.06
23	Canine Learning Centers	Treats and Toys	2024-02-01	70.83
23	Petco	Treats and Toys	2024-01-17	37.39
25	Kahoots Pet	Treats and Toys	2024-01-28	7.53
27	Dr Wilson	Treats and Toys	2023-12-30	234.65
28	Canine Learning Centers	Treats and Toys	2023-12-29	16.41
29	Dr Brown	Treats and Toys	2024-01-05	110.50
29	Kahoots Pet	Treats and Toys	2024-01-05	67.18
29	Pawerica Pet Store	Treats and Toys	2024-01-05	69.72
29	Pet Kingdom	Treats and Toys	2024-01-05	33.71
30	Dr Brown	Treats and Toys	2024-01-03	137.00
32	Unleashed by Petco	Treats and Toys	2024-01-14	59.19
35	Pawerica Pet Store	Treats and Toys	2024-02-01	23.92
38	Dr Jones	Treats and Toys	2024-01-21	213.62
40	TagWorks	Treats and Toys	2024-01-23	72.62
41	Pet Kingdom	Treats and Toys	2024-02-28	21.70
42	Dr Wilson	Treats and Toys	2024-01-30	129.68
42	Pawerica Pet Store	Treats and Toys	2024-01-30	8.47
43	Dr Brown	Treats and Toys	2024-02-19	117.80
43	Dr Rozenman	Treats and Toys	2024-02-10	7.36
43	Kahoots Pet	Treats and Toys	2024-02-19	15.02
43	Pet Group Inc	Treats and Toys	2024-02-23	23.64
45	Dr Jones	Treats and Toys	2024-03-01	52.81
45	Dr Rozenman	Treats and Toys	2024-03-25	81.81
45	Dr Wilson	Treats and Toys	2024-05-07	153.95
45	TagWorks	Treats and Toys	2024-04-22	10.16
45	Unleashed by Petco	Treats and Toys	2024-03-30	15.07
46	Kahoots Pet	Treats and Toys	2024-02-20	6.32
48	Unleashed by Petco	Treats and Toys	2024-02-13	55.24
49	Dr Wilson	Treats and Toys	2024-03-23	171.86
49	Unleashed by Petco	Treats and Toys	2024-03-23	70.21
51	Dr Arnold	Treats and Toys	2024-02-21	6.94
51	Dr Brown	Treats and Toys	2024-03-12	133.62
54	Decker's Dog and Cat	Treats and Toys	2024-03-02	5.31
57	Dr Wilson	Treats and Toys	2024-03-04	92.49
58	Pet Kingdom	Treats and Toys	2024-04-08	6.35
58	Pet Kingdom	Treats and Toys	2024-04-15	71.00
59	Dr Towers	Treats and Toys	2024-04-06	199.72
59	Pet Group Inc	Treats and Toys	2024-04-30	34.80
61	Dr Hudson	Treats and Toys	2024-03-27	66.74
61	Petco	Treats and Toys	2024-03-30	24.05
63	Dr Rozenman	Treats and Toys	2024-03-22	38.91
63	Pet Group Inc	Treats and Toys	2024-04-04	9.71
65	TagWorks	Treats and Toys	2024-04-08	57.29
66	Canine Learning Centers	Treats and Toys	2024-04-13	10.44
66	Kahoots Pet	Treats and Toys	2024-05-06	52.84
67	Pet Kingdom	Treats and Toys	2024-04-30	41.27
67	TagWorks	Treats and Toys	2024-04-30	13.21
70	Pet Group Inc	Treats and Toys	2024-04-27	63.58
71	Dr Towers	Treats and Toys	2024-04-24	212.20
71	Pawerica Pet Store	Treats and Toys	2024-04-28	3.55
72	Arrieros Pet Shop	Treats and Toys	2024-05-23	17.24
72	Canine Learning Centers	Treats and Toys	2024-05-05	13.64
72	Dr Brown	Treats and Toys	2024-05-05	250.70
72	Dr Hudson	Treats and Toys	2024-05-05	250.01
72	Dr Jones	Treats and Toys	2024-05-14	114.85
72	Dr Wilson	Treats and Toys	2024-05-10	176.70
74	TagWorks	Treats and Toys	2024-05-02	25.50
75	Dr Jones	Treats and Toys	2024-05-17	67.14
78	Dr Arnold	Treats and Toys	2024-05-17	285.25
78	Dr Smith	Treats and Toys	2024-05-17	232.50
80	Canine Learning Centers	Treats and Toys	2024-07-15	20.15
80	Dr Brown	Treats and Toys	2024-05-25	156.62
81	Arrieros Pet Shop	Treats and Toys	2024-07-29	3.70
81	Dr Arnold	Treats and Toys	2024-06-13	197.71
81	Kahoots Pet	Treats and Toys	2024-07-17	15.84
81	TagWorks	Treats and Toys	2024-05-23	46.42
85	Pet Kingdom	Treats and Toys	2024-06-19	11.72
86	Dr Brown	Treats and Toys	2024-06-06	131.57
86	Dr Rozenman	Treats and Toys	2024-06-06	228.03
88	Dr Towers	Treats and Toys	2024-07-06	45.07
88	Pet Kingdom	Treats and Toys	2024-06-18	72.43
90	Canine Learning Centers	Treats and Toys	2024-06-20	27.69
90	Pet Kingdom	Treats and Toys	2024-06-21	16.92
91	TagWorks	Treats and Toys	2024-06-19	22.20
92	Pawerica Pet Store	Treats and Toys	2024-06-17	9.78
92	Unleashed by Petco	Treats and Toys	2024-06-17	15.98
98	Dr Hudson	Treats and Toys	2024-07-17	109.79
99	Pet Kingdom	Treats and Toys	2024-07-24	13.99
100	Pet Group Inc	Treats and Toys	2024-07-18	5.23
101	Dr Arnold	Treats and Toys	2024-07-18	268.96
101	Dr Jones	Treats and Toys	2024-07-21	296.63
103	Decker's Dog and Cat	Treats and Toys	2024-08-04	40.69
103	Dr Towers	Treats and Toys	2024-08-04	140.10
103	Dr Towers	Treats and Toys	2024-08-15	140.56
104	Dr Arnold	Treats and Toys	2024-09-07	149.97
104	Dr Hudson	Treats and Toys	2024-08-08	168.21
104	Dr Smith	Treats and Toys	2024-08-28	44.34
106	Arrieros Pet Shop	Treats and Toys	2024-08-27	9.26
106	Dr Arnold	Treats and Toys	2024-10-01	277.67
106	Dr Arnold	Treats and Toys	2024-12-16	176.22
106	Dr Arnold	Treats and Toys	2024-12-23	181.14
106	Dr Hudson	Treats and Toys	2024-08-03	85.91
106	Dr Jones	Treats and Toys	2024-12-05	167.51
106	Dr Smith	Treats and Toys	2024-10-08	84.04
106	Pawerica Pet Store	Treats and Toys	2024-11-09	20.04
106	Pawerica Pet Store	Treats and Toys	2024-12-30	24.81
106	Unleashed by Petco	Treats and Toys	2024-08-27	11.49
108	Dr Smith	Treats and Toys	2024-08-03	148.90
111	Dr Arnold	Treats and Toys	2024-08-26	89.78
111	Dr Brown	Treats and Toys	2024-08-16	213.99
111	Dr Wilson	Treats and Toys	2024-08-21	231.89
111	Kahoots Pet	Treats and Toys	2024-08-16	2.94
112	Decker's Dog and Cat	Treats and Toys	2024-08-12	10.35
112	Kahoots Pet	Treats and Toys	2024-08-12	10.48
116	Dr Wilson	Treats and Toys	2024-08-16	149.92
116	Petco	Treats and Toys	2024-08-17	23.03
116	Petco	Treats and Toys	2024-09-02	11.79
116	Unleashed by Petco	Treats and Toys	2024-08-24	6.93
120	Canine Learning Centers	Treats and Toys	2024-08-21	18.20
122	Dr Arnold	Treats and Toys	2024-09-18	241.24
122	Dr Towers	Treats and Toys	2024-09-11	11.72
122	Pet Group Inc	Treats and Toys	2024-09-18	14.87
123	Dr Jones	Treats and Toys	2024-08-30	23.78
124	Decker's Dog and Cat	Treats and Toys	2024-11-09	18.18
124	TagWorks	Treats and Toys	2024-10-02	31.51
124	TagWorks	Treats and Toys	2024-10-11	15.22
126	Dr Rozenman	Treats and Toys	2024-10-21	245.03
126	Dr Smith	Treats and Toys	2024-09-17	89.48
126	Dr Wilson	Treats and Toys	2024-11-30	151.87
126	Pawerica Pet Store	Treats and Toys	2024-10-21	19.78
126	Pet Group Inc	Treats and Toys	2024-11-30	44.66
126	Pet Kingdom	Treats and Toys	2024-10-27	1.76
126	Petco	Treats and Toys	2024-09-19	6.45
130	Dr Rozenman	Treats and Toys	2024-10-15	16.26
131	Dr Brown	Treats and Toys	2024-11-02	12.51
131	Dr Wilson	Treats and Toys	2024-10-12	297.26
131	Pawerica Pet Store	Treats and Toys	2024-10-12	49.61
131	Petco	Treats and Toys	2024-11-02	46.47
132	Canine Learning Centers	Treats and Toys	2024-10-07	58.42
132	Dr Wilson	Treats and Toys	2024-10-07	281.98
134	Canine Learning Centers	Treats and Toys	2024-10-19	66.96
134	Pawerica Pet Store	Treats and Toys	2024-10-15	4.10
134	Petco	Treats and Toys	2024-10-24	6.35
138	Decker's Dog and Cat	Treats and Toys	2024-10-23	29.57
139	Dr Wilson	Treats and Toys	2024-10-27	168.97
139	Pawerica Pet Store	Treats and Toys	2024-10-28	34.28
140	Dr Brown	Treats and Toys	2024-11-27	65.75
140	Dr Hudson	Treats and Toys	2024-12-24	267.25
140	Dr Jones	Treats and Toys	2024-11-13	162.68
140	Dr Jones	Treats and Toys	2024-12-02	294.80
140	Dr Jones	Treats and Toys	2024-12-09	223.78
140	Pet Group Inc	Treats and Toys	2024-11-01	34.16
140	Pet Group Inc	Treats and Toys	2024-12-17	29.37
140	Petco	Treats and Toys	2024-12-02	67.31
140	Petco	Treats and Toys	2024-12-06	10.33
142	Canine Learning Centers	Treats and Toys	2024-11-07	18.55
145	Canine Learning Centers	Treats and Toys	2024-11-14	4.52
146	Pet Kingdom	Treats and Toys	2024-11-21	7.89
147	Dr Hudson	Treats and Toys	2024-12-11	97.07
147	Petco	Treats and Toys	2024-12-01	21.60
147	TagWorks	Treats and Toys	2024-12-13	21.10
148	Dr Hudson	Treats and Toys	2024-12-14	73.89
148	Dr Jones	Treats and Toys	2025-01-07	55.04
148	Pawerica Pet Store	Treats and Toys	2024-11-25	21.72
148	Pawerica Pet Store	Treats and Toys	2024-12-28	7.47
148	Pet Kingdom	Treats and Toys	2025-01-02	24.38
148	Petco	Treats and Toys	2024-12-01	14.90
148	Unleashed by Petco	Treats and Toys	2024-12-06	41.58
150	Dr Hudson	Treats and Toys	2024-12-14	106.06
150	Dr Smith	Treats and Toys	2025-01-01	55.78
150	Kahoots Pet	Treats and Toys	2024-12-14	13.44
150	TagWorks	Treats and Toys	2024-12-14	3.84
150	TagWorks	Treats and Toys	2024-12-20	0.45
151	Kahoots Pet	Treats and Toys	2024-12-19	16.04
151	Pet Group Inc	Treats and Toys	2024-12-22	9.74
151	TagWorks	Treats and Toys	2024-12-11	12.90
153	Pet Kingdom	Treats and Toys	2024-12-21	67.83
153	Unleashed by Petco	Treats and Toys	2024-12-14	46.48
154	Decker's Dog and Cat	Treats and Toys	2024-12-15	18.57
154	Dr Brown	Treats and Toys	2024-12-19	22.69
155	Arrieros Pet Shop	Treats and Toys	2024-12-30	22.52
155	Kahoots Pet	Treats and Toys	2024-12-30	7.27
157	Pet Kingdom	Treats and Toys	2024-12-19	20.36
158	Dr Towers	Treats and Toys	2024-12-30	268.14
159	Decker's Dog and Cat	Treats and Toys	2025-01-30	72.17
159	Dr Brown	Treats and Toys	2025-01-19	216.46
159	Dr Smith	Treats and Toys	2025-01-27	100.58
159	Petco	Treats and Toys	2025-01-25	57.22
159	TagWorks	Treats and Toys	2025-02-03	9.18
161	Dr Jones	Treats and Toys	2025-01-10	224.91
161	Pawerica Pet Store	Treats and Toys	2025-01-08	68.11
161	Pet Group Inc	Treats and Toys	2025-01-12	16.14
162	Dr Towers	Treats and Toys	2025-01-30	194.59
162	Pet Group Inc	Treats and Toys	2025-01-08	2.22
162	Petco	Treats and Toys	2025-01-22	22.71
162	TagWorks	Treats and Toys	2025-02-12	20.69
162	Unleashed by Petco	Treats and Toys	2025-02-02	49.90
163	Dr Rozenman	Treats and Toys	2025-01-12	0.65
163	Dr Rozenman	Treats and Toys	2025-01-19	154.21
163	TagWorks	Treats and Toys	2025-01-14	49.93
164	Dr Hudson	Treats and Toys	2025-01-13	255.93
164	Kahoots Pet	Treats and Toys	2025-01-21	7.69
165	Dr Towers	Treats and Toys	2025-01-10	228.00
170	Canine Learning Centers	Treats and Toys	2025-01-18	4.02
170	Decker's Dog and Cat	Treats and Toys	2025-01-29	8.34
170	Dr Rozenman	Treats and Toys	2025-01-23	268.72
170	Dr Towers	Treats and Toys	2025-01-27	260.69
170	Dr Wilson	Treats and Toys	2025-01-22	48.42
170	Petco	Treats and Toys	2025-01-27	3.39
173	Dr Brown	Treats and Toys	2025-01-29	110.57
174	Arrieros Pet Shop	Treats and Toys	2025-02-20	73.68
174	Canine Learning Centers	Treats and Toys	2025-02-15	20.21
174	Kahoots Pet	Treats and Toys	2025-02-13	16.70
174	Kahoots Pet	Treats and Toys	2025-02-18	11.07
174	Kahoots Pet	Treats and Toys	2025-02-19	9.15
174	Pet Kingdom	Treats and Toys	2025-02-05	66.80
174	Pet Kingdom	Treats and Toys	2025-02-12	20.94
174	Unleashed by Petco	Treats and Toys	2025-02-12	39.44
